fips,region,sid,county,state,nis,is_presence,gc,nps,nps_presence,pop,i21,long,lat,group,county_fips,pop_log
24017,1,12,charles,md,0,0,4,1,1,163257,0,-76.71053,38.50917,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-76.76829,38.512949,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-76.774955,38.5089,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-76.820861,38.434016,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-76.850317,38.398336,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-76.87146,38.389937,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-76.8713,38.377643,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-76.849933,38.365815,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-76.84788461,38.35539749,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-76.856103,38.358567,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-76.863828,38.343842,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-76.869889,38.331817,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-76.858718,38.324825,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-76.853845,38.314289,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-76.846715,38.300301,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-76.840383,38.289184,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-76.834803,38.274012,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-76.837789,38.261609,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-76.842139,38.254491,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-76.847074,38.25616,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-76.864292,38.268945,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-76.886535,38.277004,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-76.908506,38.28843,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-76.920932,38.291568,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-76.922177,38.311339,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-76.923629,38.314932,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-76.929554,38.321088,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-76.942132,38.329601,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-76.953928,38.333282,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-76.975492,38.347327,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-76.983582,38.362999,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-76.98828,38.394975,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-76.998585,38.409294,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-77.001638,38.421952,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-77.016371,38.445572,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-77.040638,38.444618,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-77.044188,38.443016,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-77.075489,38.42471,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-77.086393,38.414755,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-77.091073,38.407546,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-77.106571,38.406237,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-77.110586,38.40921,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-77.123325,38.410646,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-77.127737,38.400833,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-77.136728,38.391799,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-77.18668,38.365636,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-77.207312,38.359867,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-77.216729,38.363159,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-77.250172,38.382781,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-77.264238,38.414282,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-77.259962,38.427902,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-77.259962,38.435821,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-77.27422,38.48177,24017.1,24017,5.2128718116696096
24017,1,12,charles,md,0,0,4,1,1,163257,0,-77.263599,38.512344,24017.1,24017,5.2128718116696096
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.67712301,39.32407737,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.67396,39.343061,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.656177,39.368397,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.640411,39.402538,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.633842,39.446819,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.616049,39.469157,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.622024,39.481754,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.61441,39.491551,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.622604,39.507598,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.60879,39.534158,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.597704,39.540781,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.593971,39.563919,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.586761,39.571365,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.570182,39.619998,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.53276,39.631183,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.520164,39.640678,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.492874,39.676425,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.50836,39.684072,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.490355,39.695842,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.469145,39.720229,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.45943342,39.72022917,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.24345,39.720233,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.23995,39.720233,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.21702405,39.72023599,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.226338,39.706238,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.21527,39.699018,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.242465,39.695282,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.234312,39.678196,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.262151,39.665168,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.275617,39.647125,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.275846,39.63266,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.291457,39.63058,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.311161,39.639733,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.300552,39.625156,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.307416,39.619101,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.287747,39.604516,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.271574,39.606221,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.263701,39.594767,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.256509,39.603771,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.222103,39.576398,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.198024,39.57543,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.169445,39.554118,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.170746,39.534753,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.15234,39.532498,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.107711,39.494556,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.117686,39.478619,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.11605,39.460344,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.14717,39.419005,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.158185,39.373451,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.16808,39.353957,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.168801,39.353502,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.262529,39.31028,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.285719,39.299377,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.453288,39.222325,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.45892235,39.2203364,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.457943,39.222023,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.45768,39.22502,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.45812,39.22614,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.46021,39.228359,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.471213,39.234509,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.480807,39.241664,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.484664,39.246123,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.486813,39.247586,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.496606,39.251045,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.508427,39.25263,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.519634,39.257232,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.520986,39.258491,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.522486,39.259086,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.534461,39.262361,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.540581,39.264947,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.543228,39.266937,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.544258,39.26966,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.545846,39.271535,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.551054,39.275882,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.553114,39.279268,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.560854,39.286152,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.562768,39.294501,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.561826,39.301913,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.56321,39.303903,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.566596,39.306121,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.570041,39.30635,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.578491,39.305228,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.588235,39.301955,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.592739,39.30129,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.598892,39.301883,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.6059,39.303688,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.615939,39.302722,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.636101,39.307782,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.640282,39.308241,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.650997,39.310784,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.66613,39.317008,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.671341,39.321675,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.675846,39.324192,24021.1,24021,5.414216013407604
24021,1,13,frederick,md,1,1,16,3,1,259547,1,-77.67712301,39.32407737,24021.1,24021,5.414216013407604
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.486812,39.296367,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.486072,39.3443,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.484372,39.3443,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.482648,39.521364,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.482354,39.524682,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.482366,39.531689,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.478866,39.531689,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.477764,39.642282,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.476968,39.642986,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.476574,39.644206,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.476662,39.721078,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.39245841,39.72143936,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.045576,39.722928,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-78.931211,39.722832,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-78.93117508,39.72283205,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.054458,39.506252,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.067933,39.479189,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.068627,39.474515,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.08327,39.471379,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.091329,39.472407,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.094702,39.473253,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.096517,39.472799,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.098059,39.472073,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.098875,39.471438,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.099057,39.470259,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.09824,39.468445,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.096154,39.465542,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.095428,39.462548,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.104217,39.448358,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.107933,39.445748,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.11407,39.443321,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.116369,39.440482,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.116574,39.438058,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.116932,39.435788,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.117932,39.434412,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.119433,39.433161,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.12156,39.432786,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.124036,39.433204,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.129047,39.429542,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.129404,39.426637,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.128941,39.423279,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.129816,39.419901,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.132193,39.418275,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.136696,39.417649,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.140699,39.416649,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.14195,39.414272,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.142701,39.410519,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.143827,39.408517,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.145453,39.407767,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.147455,39.407767,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.149581,39.407767,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.151583,39.408768,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.153584,39.41202,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.157212,39.413021,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.159213,39.413021,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.16134,39.411895,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.166497,39.400888,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.165593,39.397134,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.16722,39.393256,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.170494,39.392026,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.1746,39.392756,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.176977,39.39213,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.179335,39.388342,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.189465,39.3865,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.193332,39.387974,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.195543,39.38779,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.197937,39.386132,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.202943,39.377872000000004,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.213961,39.36532,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.220357,39.363157,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.229247,39.363662,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.235878,39.358689,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.25227,39.356663,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.253928,39.354085,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.253891,39.337222,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.255306,39.335874,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.269365,39.330732,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.2722803,39.32896423,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.282037,39.323048,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.283723,39.30964,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.290236,39.299323,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.29271,39.298729,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.302311,39.299554,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.314768,39.304381,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.33238,39.299919,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.344344,39.293534,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.345599000000007,39.289733,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.343625,39.287148,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.343801,39.286096,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.35375,39.278039,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.361343,39.274924,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.376154,39.273154,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.387023,39.26554,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.412051,39.240546,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.42035,39.23888,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.425059,39.233686,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.424413,39.228171,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.43983,39.217074,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.452685,39.211719,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.469156,39.2073,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.476037,39.203728,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.48686207,39.20595875,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.486873,39.205961,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.485874,39.264905,24023.1,24023,4.465903098173302
24023,1,14,garrett,md,1,1,11,0,0,29235,0,-79.486179,39.26497,24023.1,24023,4.465903098173302
